id,p0,p1,p2,p3,p4,p5,p6
2804,5.6734134e-06,0.99998015,9.9213715e-08,1.1277289e-05,7.180804e-07,5.997054e-08,2.101448e-06
1242,0.07243433,6.967543e-05,0.032531768,0.00038964843,0.87137,4.663772e-05,0.02315793
3761,7.2770505e-05,2.127835e-05,3.7351645e-05,1.2427886e-06,0.99985766,6.3935246e-08,9.503384e-06
101,0.00016975235,6.388312e-06,3.3262668e-06,3.14379e-07,1.3694776e-05,4.5719915e-08,0.99980646
6201,0.0006770329,6.934686e-07,0.00036741604,0.9975279,0.000544361,2.0898304e-05,0.0008617714
2860,0.0006855577,4.835254e-05,0.0002014276,2.992254e-05,0.9990155,2.1122783e-06,1.7149408e-05
5684,0.00012745816,2.822046e-05,0.99929786,1.0686652e-05,0.0005062338,1.946195e-05,1.0053007e-05
3014,0.999704,7.890353e-06,1.00151265e-05,1.7788958e-06,0.00022797588,5.0289855e-06,4.3264612e-05
5912,0.00061672385,0.00027614518,2.1739268e-06,0.99885887,0.000201607,6.5756153e-06,3.7906855e-05
3017,8.5884466e-07,2.4186922e-06,5.304253e-10,0.9999956,4.6432866e-08,1.0805546e-06,1.3211349e-08
2069,0.00031882367,0.00024836196,0.00012417999,0.00022854496,6.4786014e-05,0.9990036,1.1706989e-05
712,2.4446956e-06,1.8688199e-05,5.108185e-06,3.9037877e-07,0.9999686,3.269243e-08,4.88644e-06
1536,2.0851612e-05,2.5558868e-06,7.394679e-06,4.6083002e-07,6.325767e-05,1.260771e-07,0.99990547
534,0.0006959039,1.4095184e-05,1.030346e-05,4.113472e-06,1.572603e-05,1.738549e-07,0.9992595
3779,5.022332e-05,3.3091878e-06,0.9998651,1.3672711e-07,6.558628e-05,6.907768e-06,8.690523e-06
473,0.21198206,0.0019216874,0.13479298,0.0039729797,0.5356237,0.0015877777,0.11011882
239,0.03718531,0.00023224356,0.000287057,0.000868285,0.9609133,2.4458793e-06,0.0005112955
2941,0.64900315,0.006970715,0.06051653,0.0006821885,0.2597681,0.00023673111,0.022822652
3279,7.852774e-06,3.0564704e-06,3.647585e-06,6.154354e-07,1.8369124e-06,4.272385e-07,0.9999826
1188,6.4796724e-05,8.342468e-06,0.9997713,7.328009e-08,8.443542e-05,6.8371232e-06,6.426983e-05
1483,3.055019e-07,2.07827e-07,3.5217133e-07,5.8582964e-07,7.724886e-08,0.99999815,2.3618287e-07
5364,3.6961916e-07,4.802363e-07,1.0766459e-09,0.9999974,1.05986466e-07,1.6532666e-06,8.803495e-08
1244,0.022762038,2.2290282e-05,5.129524e-05,3.160636e-05,0.9291694,2.2011847e-07,0.04796307
1616,9.18769e-09,4.0273868e-08,4.3449456e-13,0.99999976,1.7892329e-07,6.2157035e-09,5.374592e-09
683,8.516189e-08,0.9999582,4.6066555e-07,1.8352233e-07,2.2096137e-07,1.5567959e-05,2.5278312e-05
6388,3.779494e-07,0.9999836,7.441651e-08,1.3925816e-05,4.6744594e-07,1.5432583e-06,8.2005364e-08
5950,0.0014683529,0.00019355197,2.2519009e-05,8.197348e-05,0.9982133,4.648531e-06,1.5665273e-05
4934,2.9957e-07,1.4297975e-06,9.164606e-05,0.00022531372,1.1086289e-08,0.999681,2.7694767e-07
3813,8.458241e-08,0.9999499,2.4638453e-09,4.729068e-06,3.09223e-08,4.4580633e-05,7.468386e-07
2094,5.3844746e-09,9.316507e-09,1.8714807e-14,1.0,3.6493503e-10,2.5566317e-08,7.297913e-11
1488,0.00016870169,4.17483e-06,1.0904246e-06,1.8602604e-07,4.6598384e-06,1.9142478e-08,0.9998212
5934,5.201875e-07,1.6338071e-06,3.0474823e-10,0.99999595,1.6184905e-06,3.596738e-08,2.8075047e-07
1297,0.10399215,3.9728115e-05,0.0003183726,2.0847137e-06,0.8923411,0.00014679895,0.0031597463
1915,0.7519781,0.0005846945,0.0006930833,5.9547037e-06,0.087894104,0.00019531764,0.15864891
4870,0.9881954,5.5245935e-05,1.2651395e-05,7.265974e-07,0.0002614516,1.4128387e-05,0.011460376
2833,7.0395467e-06,0.99990064,1.0046596e-05,3.185233e-05,9.163261e-06,3.8834292e-05,2.3940947e-06
733,0.99889755,1.08168715e-05,0.00035581694,2.632349e-06,0.00029149815,0.00031034235,0.00013132169
2249,0.99964976,3.4642849e-06,5.1771744e-06,1.3487901e-06,0.00030357396,6.3041966e-06,3.0354848e-05
233,0.9996744,5.995235e-05,1.3154793e-06,9.800053e-07,9.309621e-05,1.0874487e-05,0.00015932221
3527,2.776754e-05,7.631458e-05,2.9229077e-06,5.6796985e-06,4.2816726e-08,0.99988693,3.6260815e-07
4334,5.1683082e-06,9.585423e-06,7.4874783e-06,0.00014758031,7.772132e-08,0.99982995,8.927658e-08
2900,3.184114e-06,5.9573913e-06,9.364274e-06,8.91996e-08,0.9999727,2.1395554e-06,6.521428e-06
5239,1.3506709e-06,4.4660587e-06,9.284655e-05,2.0842592e-07,0.9998841,2.6555652e-08,1.7065204e-05
6365,3.1702104e-06,7.913422e-06,4.9249134e-06,2.1965445e-07,0.9999736,5.360832e-07,9.689761e-06
3651,1.8916862e-05,3.2837514e-05,6.2558954e-08,0.99981195,0.00010495294,2.6103642e-05,5.151742e-06
1971,5.653374e-06,2.9333876e-06,6.242995e-08,0.9999907,3.4046556e-07,2.0482767e-07,9.925262e-08
3221,0.10868141,0.0007227726,0.72268707,1.9548852e-06,0.15000805,0.00016987097,0.017728817
5816,0.9955463,2.053983e-05,6.4908068e-06,1.3512049e-06,0.0013065714,5.876389e-06,0.003112912
676,1.3320265e-05,6.281243e-06,0.99966246,1.9190755e-07,0.00026598072,2.9066264e-06,4.889375e-05
4643,4.6735615e-05,5.3580534e-05,0.00012427497,4.870026e-06,0.9997318,1.1265569e-06,3.7637048e-05
3100,3.0984123e-05,8.671317e-06,1.5926233e-05,1.0673056e-05,0.99992317,6.185018e-07,9.937449e-06
982,2.4068699e-05,5.1816205e-06,2.4508377e-05,0.00017651751,0.998567,5.992415e-08,0.0012027903
1817,0.28518066,0.0010118855,0.004089738,6.0638093e-05,0.37812653,5.1887386e-05,0.3314787
4657,8.752432e-07,1.1248055e-06,8.285073e-10,0.9999951,1.6576823e-06,1.1093395e-06,1.6894839e-07
3878,2.414047e-06,0.9999308,4.8837475e-08,5.6958695e-05,3.5278808e-07,8.210109e-06,1.2841431e-06
2268,1.1978043e-05,3.2679148e-07,0.99993896,2.5965733e-07,1.7186454e-05,8.91612e-06,2.2427828e-05
2578,2.3422715e-05,4.1037362e-07,2.0326331e-06,0.9141844,0.0057980474,0.07999117,6.401644e-07
469,1.5626722e-05,3.8763083e-05,8.018389e-05,3.2403864e-07,0.9998227,4.1098858e-08,4.2334537e-05
6500,8.20971e-08,0.9999783,1.5826704e-07,2.8271584e-06,1.8310928e-05,1.2159712e-08,3.1843246e-07
4756,2.998662e-07,0.015352449,5.317862e-09,5.7179062e-05,5.3682075e-10,0.9845902,5.3407847e-09
3353,6.6839975e-06,1.3385413e-05,2.512721e-05,1.9998618e-07,4.4475973e-06,4.760743e-08,0.9999502
5697,0.009026042,0.0006520517,0.012089866,0.42586154,6.764566e-05,0.5519869,0.0003159356
5218,4.0091904e-06,1.2168678e-06,1.0365256e-05,1.3674666e-07,0.9999825,6.4146315e-09,1.8672218e-06
3824,0.99977815,5.5265723e-06,4.452861e-06,2.639319e-07,5.9088597e-05,1.0668788e-06,0.00015144404
6270,2.2880822e-07,0.9999117,4.0145487e-08,3.8523678e-05,4.730532e-05,2.17159e-06,1.1655303e-08
5157,0.0005223886,3.1565854e-05,2.186701e-05,3.056288e-05,4.0065333e-07,0.99939173,1.4795659e-06
6254,4.36068e-06,2.2181594e-05,1.3735926e-06,1.9895844e-05,1.7381328e-08,0.9999518,3.2565964e-07
2436,1.3933234e-06,1.252743e-06,9.513238e-08,1.0095717e-05,1.7107618e-08,0.99998635,8.628608e-07
3535,5.5160985e-05,2.567467e-06,0.9997566,2.672723e-06,0.00014964024,2.8169845e-05,5.242721e-06
5594,1.0658699e-05,3.0831936e-07,1.197003e-06,1.3936032e-05,2.8063871e-08,0.9999714,2.5018444e-06
6848,0.07349008,0.008086484,0.00029436382,1.9420862e-05,0.028111713,3.0747178e-06,0.8899948
1480,2.6621731e-09,2.6809102e-09,1.5778252e-15,1.0,1.89303e-09,1.3974401e-10,1.2399459e-10
2299,0.043480996,0.00036658614,0.0047763563,0.0017696759,0.5168502,1.24574e-05,0.43274385
970,1.368905e-07,9.0331184e-08,4.6573728e-11,0.99999976,1.1660485e-08,1.335133e-08,2.95345e-09
6557,2.438307e-07,2.2774818e-06,7.923369e-10,0.9999922,1.7355327e-07,4.9850337e-06,6.4886834e-08
4746,2.2247377e-05,2.2367055e-06,0.99993116,2.0009094e-07,3.3908596e-05,3.5659823e-06,6.7244214e-06
812,1.6079877e-05,3.1501831e-06,1.5353495e-05,9.661631e-06,6.0831833e-05,3.4245726e-08,0.9998949
3103,7.3542183e-06,1.4621298e-06,1.167683e-05,1.6479426e-07,0.99997765,1.5142565e-09,1.7352991e-06
2131,3.5332167e-08,2.5822176e-08,1.1574298e-10,0.9999997,2.0677139e-07,5.15927e-08,1.0584997e-08
5141,3.8815554e-07,8.7072107e-07,4.8754535e-11,0.9989335,0.0010642059,5.0326836e-08,9.751884e-07
4786,4.168307e-08,1.4217941e-05,2.3383959e-07,8.674425e-05,1.4608902e-08,0.99989706,1.6878224e-06
6127,8.62005e-06,0.9999126,9.8030775e-09,7.464473e-05,3.9765683e-07,4.0348982e-07,3.2973333e-06
5360,0.00011339188,1.8358287e-05,0.00021789843,1.2044518e-06,0.9996281,1.62583e-08,2.1012856e-05
1103,1.215978e-05,3.788806e-05,5.1509753e-05,4.984141e-07,0.9998962,1.4298031e-07,1.7158527e-06
2453,0.0849935,2.4124254e-05,8.319222e-05,1.8812713e-06,0.0005199272,3.036034e-07,0.91437715
2642,0.00022599314,9.055693e-06,0.9996664,2.2209699e-07,7.178005e-05,1.1294552e-05,1.5306323e-05
756,1.6257866e-07,1.0620035e-06,4.381823e-11,0.99999845,3.0879733e-07,1.4050054e-08,3.4715757e-09
6507,9.562729e-06,3.1047867e-07,2.1828695e-05,1.80535e-06,0.99995226,2.0027537e-08,1.4164307e-05
3431,5.157513e-10,0.99999964,2.2707606e-08,1.3714696e-07,4.758763e-09,1.7439557e-07,9.2377256e-08
3946,0.99963844,1.8824885e-05,7.646396e-05,5.8829944e-05,7.6882294e-05,5.088619e-05,7.977357e-05
5154,8.75722e-07,0.99832964,0.0011950964,9.766693e-05,2.3928995e-05,8.382113e-05,0.00026897958
4996,5.0018784e-08,1.3751362e-06,4.5612472e-11,0.9999984,3.1809783e-08,1.3450031e-07,4.24323e-09
6599,3.630619e-05,5.5321534e-06,2.188298e-06,2.7417454e-05,4.0711175e-08,0.9999278,5.4966165e-07
3770,1.0913125e-07,9.6493835e-08,1.1419304e-10,0.9999987,9.95689e-07,9.238529e-08,1.10836815e-08
6084,0.03836699,8.985889e-05,0.00033428415,1.1637628e-06,0.0005913425,7.098129e-06,0.96060926
4442,1.8296674e-05,4.725e-06,0.9194066,1.1181701e-08,0.000630507,7.2469074e-06,0.079932496
4724,0.0002080264,5.1769616e-06,0.00041915933,3.585562e-07,0.99934477,5.536098e-09,2.2601795e-05
2251,2.066507e-06,4.5131347e-07,7.4020556e-10,0.999995,1.9863214e-06,3.9066342e-07,1.4672163e-07
3256,0.9790459,6.869504e-05,8.645973e-05,0.00012340177,0.020000136,0.0002007655,0.00047464878
5166,0.9994009,1.0329008e-05,5.408734e-06,8.516404e-07,0.00047048443,4.005293e-06,0.00010793434
1886,0.039725453,1.7499018e-05,3.8865114e-06,4.0636777e-07,1.2154719e-05,1.6139121e-07,0.9602404
2864,0.9905489,6.447971e-06,1.2859606e-05,7.721432e-06,0.00028081308,6.917851e-06,0.0091362605
132,2.936395e-05,7.6163144e-07,0.9999407,5.993865e-08,2.0807103e-05,3.567268e-06,4.643414e-06
5704,0.99975705,2.474608e-05,4.354198e-05,1.5391238e-06,5.4524964e-05,3.2883954e-06,0.000115273455
4050,0.36728093,0.00046019643,0.0010785344,0.0007065066,0.5816244,6.2160296e-05,0.048787333
2473,4.6798556e-05,5.505254e-05,0.0003732785,1.6955994e-07,0.9994916,4.1445995e-07,3.276854e-05
2440,3.7683546e-07,5.851363e-07,4.9905875e-09,0.9999904,7.741525e-06,5.97214e-07,3.4181687e-07
2405,1.5134777e-05,0.9996524,8.2420235e-07,0.00014399222,1.4941079e-05,5.046261e-05,0.00012218422
2598,0.9998918,2.2444103e-06,1.8499166e-05,2.1435119e-08,6.243401e-05,4.9065206e-06,2.001601e-05
429,5.386862e-10,0.9999807,1.0943591e-08,5.357383e-07,2.6345315e-08,1.87279e-05,4.7667417e-08
2794,0.00038708656,0.9983349,0.00033844038,0.00012965743,0.000209495,3.9104103e-05,0.0005612908
1084,0.0021089069,1.3536047e-05,0.0004012218,0.0001310301,0.9834357,7.421961e-07,0.013908872
800,2.1857091e-05,8.492652e-05,0.9996073,3.220296e-08,0.00027240004,2.8181937e-06,1.0589445e-05
2347,4.9625046e-06,1.19839915e-05,2.9532027e-06,0.0001259188,5.264026e-07,0.9998526,1.00555e-06
3328,9.334466e-06,7.495984e-07,0.9999761,8.3873335e-09,7.3362294e-06,3.0444241e-06,3.4138006e-06
6570,4.9249854e-07,3.4319083e-07,4.1503084e-10,0.99999565,3.4615264e-06,1.9956197e-08,4.3228564e-08
1871,0.00026545627,1.5163669e-06,2.2662294e-05,3.7132047e-06,0.0035582932,8.50415e-08,0.9961483
6865,9.120513e-06,1.8185614e-05,0.9998921,6.256588e-08,4.623509e-05,2.0406611e-05,1.3886796e-05
4404,1.9305042e-05,2.9452585e-06,0.9999213,1.454349e-08,3.5862504e-05,7.8192426e-07,1.9882174e-05
4510,1.7526351e-07,0.9978884,6.8778787e-09,4.1876592e-05,6.4794115e-08,0.0020689778,4.758957e-07
468,0.001764637,1.1701134e-06,8.009757e-05,1.7116372e-06,0.0072662933,1.6152168e-06,0.9908845
4764,7.145264e-08,0.00012098811,1.0558919e-07,2.091568e-06,1.1825253e-09,0.99987465,2.1377236e-06
5773,1.8476644e-09,0.9999989,3.2017297e-08,1.027321e-07,5.0630944e-09,7.47242e-07,2.4878477e-07
2291,4.2600077e-05,0.00031715937,4.786862e-07,0.99962944,5.304171e-06,2.4734734e-06,2.5933573e-06
6099,0.0014730042,0.00032812654,0.00038239098,0.004597384,0.096353725,7.5981035e-07,0.89686453
642,7.5840067e-06,4.1039974e-07,8.008475e-06,2.50513e-07,2.1274527e-05,8.581932e-09,0.99996245
6139,2.1486394e-05,1.3791247e-05,0.99890375,2.9489317e-07,0.00013195549,1.9558109e-05,0.0009091779
1433,0.046737377,0.94179726,4.5256347e-06,0.010879976,0.00013847876,2.3077444e-05,0.0004192833
503,1.3024332e-05,6.1971227e-06,2.898813e-06,1.7176532e-08,4.3691525e-06,3.894016e-05,0.99993455
2389,2.2669597e-05,3.4787325e-07,1.0429463e-06,1.3696238e-07,3.737479e-06,1.3174736e-08,0.99997216
5904,1.0188331e-07,7.4458862e-06,4.6444555e-08,0.00015957671,8.92179e-09,0.99983287,6.3074004e-09
3182,0.000105498366,1.9694157e-06,0.99984914,2.0530359e-05,1.4611895e-05,1.5816267e-06,6.641203e-06
6730,0.0018471942,0.00012555817,0.92384183,1.2281335e-05,0.07396752,2.0341176e-05,0.00018533446
2034,3.06599e-05,3.4106974e-06,0.9998984,9.280082e-08,5.081076e-05,4.299371e-06,1.2428275e-05
3482,4.813432e-06,2.8588693e-06,1.2800824e-05,1.09204876e-07,0.99997485,2.9332776e-09,4.5923384e-06
4025,1.3565057e-05,0.00017701986,1.7519359e-06,7.045704e-05,4.5990802e-08,0.9997355,1.7104055e-06
4667,1.4755849e-05,4.439212e-07,2.3059647e-06,1.976363e-08,3.231784e-06,1.1892693e-07,0.9999792
543,0.9596625,1.2541539e-05,0.000103004975,3.5024161e-06,0.04007195,2.0133133e-05,0.00012645568
6505,0.00082404754,1.2921773e-05,5.695568e-05,3.8596966e-07,0.9990842,5.5906515e-09,2.1480251e-05
5740,1.919373e-06,5.9707845e-06,2.6250855e-06,0.00012379553,4.4489784e-08,0.9998656,1.5335107e-07
6280,0.97332686,7.4026066e-05,1.8390218e-06,1.6957706e-06,0.0002141928,8.039203e-06,0.026373439
6415,0.00044269618,0.98457074,9.0980376e-07,0.0045226943,0.00939664,8.398864e-05,0.0009823587
3768,0.00017693294,0.040557157,0.0016732016,1.5572692e-05,0.0012658036,8.436355e-06,0.95630294
5936,0.98382354,2.3092169e-05,1.9122826e-05,0.00010823715,0.014985639,0.00040712283,0.00063321367
381,9.147496e-08,0.9999988,1.7035482e-08,4.736029e-07,8.878884e-09,2.0105323e-07,4.0647828e-07
6646,6.325209e-08,7.895153e-07,1.5520023e-08,1.3834771e-05,6.0185954e-09,0.99998534,3.9713058e-08
2589,0.00012679254,2.2144277e-06,5.774188e-05,7.416509e-05,4.730271e-06,0.99970907,2.5312991e-05
4046,7.2661564e-06,3.157576e-05,6.314058e-05,1.4482839e-06,0.99973387,4.1017252e-08,0.00016256774
6378,2.8272181e-05,3.3092729e-06,0.99986625,1.05997536e-07,6.3567044e-05,1.2397716e-05,2.6028918e-05
447,0.99957204,8.012337e-06,9.97641e-06,2.4156805e-06,0.00011966109,2.1839804e-05,0.0002659587
3035,0.0070577324,0.021567881,6.268543e-05,0.0012313419,0.0001377202,0.00022937643,0.96971315
1158,3.138806e-07,1.412082e-07,4.241268e-09,0.99994326,8.089946e-08,5.6045443e-05,9.049658e-08
6697,0.00073202123,3.8245766e-05,9.1051825e-06,5.4585354e-07,5.9050904e-05,4.1192333e-08,0.999161
6869,0.0024687466,0.9723743,4.632131e-05,0.0010597995,4.1278257e-05,0.00011607811,0.023893427
4923,7.014607e-08,0.9999886,1.0728892e-09,7.241005e-07,3.6669757e-08,9.6733875e-06,8.3730845e-07
2029,0.013605356,7.640309e-06,0.03993427,5.244274e-07,0.00012916059,2.469733e-07,0.94632286
3887,0.9988777,1.3692054e-05,4.8045163e-06,1.9875915e-06,0.0009773476,4.5281613e-06,0.000120007564
1608,0.99993944,3.3485817e-06,4.127403e-06,1.4451932e-07,1.904839e-05,2.3851476e-06,3.148822e-05
50,0.00019261814,2.7221784e-05,0.93919367,1.7855746e-06,0.060171925,0.0001347439,0.00027811225
169,7.79723e-05,1.7897136e-06,0.9991944,2.4235283e-07,0.0006815693,1.9219362e-06,4.2142747e-05
2132,6.531422e-07,6.384607e-07,3.0081932e-07,0.00029140367,1.6632717e-08,0.9997068,1.8730643e-07
4852,0.046619043,0.9526444,1.8582912e-06,2.5022468e-05,0.00046030578,0.00019635964,5.295568e-05
217,9.0451834e-08,0.99999726,1.4765559e-09,9.2432785e-08,1.4643404e-08,2.0529765e-06,4.772935e-07
2239,3.6326586e-05,0.007842909,0.015100793,0.7569104,0.21764778,0.002286899,0.00017480197
1055,1.4733586e-05,0.00020853823,2.8020095e-08,0.9995404,0.00022502815,9.992535e-07,1.0297073e-05
6512,0.0017788745,0.06599032,0.0013910595,2.6584526e-05,0.00038191912,0.9304104,2.0844764e-05
5640,5.828531e-05,2.8085697e-05,0.0017904043,1.2895669e-06,0.9980978,7.2967778e-06,1.6928054e-05
5405,0.00011503979,3.037854e-06,0.00034292627,1.8470075e-05,0.95924455,4.2199272e-07,0.040275484
2260,0.0012580848,8.734382e-05,0.0005803569,0.00045082305,0.99751717,3.4783505e-07,0.00010589461
1721,2.0353467e-05,6.475812e-06,2.9890978e-05,4.891117e-05,1.3090321e-06,0.99989265,5.213191e-07
6589,4.7437188e-09,4.6686615e-09,1.2775889e-17,1.0,8.3716734e-10,4.9220752e-11,3.9301756e-11
1650,2.2869509e-07,4.1877857e-07,3.779163e-08,0.9568609,1.5403317e-07,0.04313833,5.9649237e-09
179,5.9784476e-08,4.0184112e-08,5.2606513e-12,0.99999785,1.921108e-06,4.7013668e-08,5.9447775e-08
1047,9.5176375e-08,0.99998224,2.0907004e-08,9.27202e-06,2.2785982e-06,3.3840363e-06,2.8133247e-06
4272,0.00013372985,4.274658e-05,0.000117304175,0.0001382528,0.99934626,5.08899e-09,0.00022173345
6078,3.5078077e-07,1.376982e-07,7.725972e-09,0.9999988,6.936457e-08,1.0026691e-08,6.871643e-07
586,0.00026719464,4.9550017e-05,5.3098178e-05,2.045866e-05,0.00021188885,3.1087307e-06,0.99939483
2208,0.00061494065,0.011856001,7.222299e-05,3.4458021e-06,0.0002619041,2.1401352e-06,0.98718935
3805,0.044073563,4.7201404e-05,0.017545406,3.0334168e-05,0.0008910341,0.002294012,0.93511844
2571,0.00014707021,7.768464e-06,0.0032827961,0.0028634528,0.9936442,1.9474492e-06,5.2752686e-05
4909,5.911963e-08,0.9999659,2.7507895e-08,2.3573854e-07,9.954533e-06,2.3523065e-05,3.7214681e-07
1539,3.5816807e-05,8.819204e-07,2.058548e-06,3.6746636e-07,5.480705e-06,3.4902248e-09,0.9999554
3001,3.5322282e-06,5.7412264e-05,2.0578244e-09,0.9999379,4.5204854e-07,6.7270213e-07,9.432653e-08
6031,1.5281903e-06,0.9999209,4.4717577e-08,4.8506736e-05,7.626591e-08,2.8270888e-05,6.9125076e-07
4099,3.1893834e-09,1.2481907e-07,6.1102696e-09,1.081806e-05,3.4449724e-11,0.99998903,2.6911056e-09
1221,5.7709763e-06,8.794518e-05,1.2824751e-05,3.7237814e-07,2.939299e-06,8.670839e-08,0.9998901
5921,6.0476385e-05,0.0052541224,2.925065e-07,0.99459153,7.49982e-05,2.2342526e-06,1.6405282e-05
168,8.185708e-05,0.00026289694,0.99950767,7.804283e-07,0.00011596589,4.17176e-06,2.657505e-05
4041,4.5547415e-07,6.78503e-07,1.741273e-07,0.00090094976,1.5699118e-10,0.99909765,1.7291205e-07
2886,0.96912485,0.000101464,0.004533819,8.944922e-06,0.010812644,8.42257e-06,0.015409884
4872,7.052545e-06,1.0448144e-06,1.11673e-06,1.031737e-05,3.7830574e-08,0.99997884,1.527368e-06
230,0.97737193,0.0037149817,8.368947e-05,6.136741e-07,0.00047677686,0.00022152031,0.018130483
3306,6.713197e-08,3.8418565e-07,3.745191e-11,0.9999991,1.1447281e-07,3.6347978e-07,4.461889e-08
5696,3.1773518e-06,0.00073046767,1.1924309e-05,2.9372896e-07,0.9992469,2.4827906e-09,7.1439044e-06
6689,1.3168534e-05,2.3076204e-06,0.0007881384,1.5667392e-07,0.9991839,1.4814368e-07,1.2138009e-05
437,0.017497852,2.3854172e-05,0.98039895,1.3017334e-06,0.0016872068,9.20172e-05,0.000298803
6591,1.9072705e-06,0.99980646,1.8191674e-08,6.8570545e-05,6.406821e-07,1.0637774e-06,0.00012147227
2664,1.9493347e-05,2.0873701e-06,2.6844153e-05,1.0118068e-05,0.99993247,1.4872857e-06,7.535113e-06
2986,1.1051897e-07,1.2100976e-05,3.441718e-06,5.1943123e-05,7.996164e-08,0.99993217,1.6491335e-07
4559,4.2036046e-08,4.0140453e-06,7.5885e-09,9.508763e-06,6.3963785e-09,0.99998635,4.267183e-08
435,0.997151,0.00040256855,7.3865354e-05,1.3224938e-05,0.0021033862,1.944562e-05,0.00023653811
4591,2.1992516e-06,2.951891e-06,0.9999118,4.098087e-09,3.7151876e-05,1.399078e-06,4.4560536e-05
79,1.2339737e-09,0.9999883,7.582092e-09,8.598892e-07,1.5183765e-09,5.3065723e-06,5.4850643e-06
5828,6.4703804e-06,5.582542e-06,7.1199324e-06,9.94054e-08,0.99997765,8.74339e-11,3.0464882e-06
6052,3.779527e-05,2.3760069e-05,0.99576,1.6489898e-07,0.0040414883,1.0454238e-05,0.00012616445
2477,1.4866388e-05,2.3780487e-06,0.9998463,2.7556536e-07,8.407682e-05,3.5225e-05,1.7070379e-05
5292,1.5583491e-05,3.1668874e-06,0.99996424,3.5377898e-08,6.337761e-06,5.4546797e-07,1.000089e-05
1487,0.9995232,1.3693442e-05,0.000110139044,9.2328105e-07,9.13559e-05,0.00015621952,0.0001045826
3570,0.89802814,0.0013280787,4.871412e-05,0.040635623,0.03635618,1.9599975e-05,0.023583708
734,2.8702487e-07,3.1905072e-06,9.302356e-14,0.9999964,3.830628e-09,9.57398e-08,1.2082673e-09
