id,p0,p1,p2,p3,p4,p5,p6
2578,5.2820298e-05,0.00034763568,8.17541e-05,0.9582733,0.0011106207,0.04013205,1.8535928e-06
469,0.0039645047,7.0340157e-06,0.0004401584,4.0477954e-07,0.9955455,2.8798559e-06,3.9578703e-05
6500,2.2092387e-08,0.99998987,3.5362567e-07,1.19027725e-07,9.334117e-06,2.3002045e-07,9.331041e-08
4756,3.6173734e-07,1.1196723e-06,3.8798353e-07,3.2910204e-05,1.3929242e-06,0.99995905,4.8048723e-06
3353,0.0007459169,5.9877228e-05,1.6306642e-05,6.58389e-08,2.8388466e-05,1.3908685e-06,0.99914813
5697,0.0007702299,0.0011680505,4.4216154e-06,0.4052747,0.0007853457,0.5793852,0.012612079
5218,6.8302234e-06,1.310244e-07,3.4325747e-06,9.621477e-07,0.9999871,1.0486556e-07,1.4342714e-06
3824,0.99927926,2.2555223e-06,1.3306434e-05,9.0178355e-06,0.00030018744,5.131464e-07,0.0003954817
6270,8.141234e-08,0.9999438,3.1437413e-08,1.6450538e-05,2.2870912e-05,1.653751e-05,2.8113706e-07
5157,2.6777425e-07,8.635153e-07,1.3115846e-05,3.971298e-05,2.8516106e-06,0.99992234,2.078215e-05
6254,2.3354725e-05,2.2007303e-05,7.0123897e-06,4.7705664e-05,0.00012581528,0.99970686,6.725202e-05
2436,2.0275659e-06,5.6913336e-06,1.0750477e-06,2.7337268e-05,6.731884e-06,0.99994814,8.981873e-06
3535,4.9467403e-06,1.680181e-06,0.99997854,1.5774251e-06,6.002145e-06,2.2646476e-07,7.0110173e-06
5594,0.038475454,1.15551475e-05,4.1600662e-05,6.422878e-05,0.0011972286,0.9586357,0.0015742689
6848,0.13605453,0.0012759656,0.00018287193,2.186175e-08,0.002271329,0.00017447988,0.8600407
1480,6.8920725e-10,2.400509e-08,1.1727371e-09,0.9999998,2.6631436e-12,1.6961634e-07,2.6814136e-11
2299,0.009343442,0.00029222685,0.039301682,9.823212e-07,0.23042804,4.313702e-05,0.7205904
970,1.8055728e-08,1.2878202e-07,3.6137158e-06,0.9999956,8.051411e-10,6.442348e-07,6.106363e-10
6557,9.2019525e-07,8.879438e-06,3.3375215e-06,0.9999573,6.5103626e-07,2.8768438e-05,1.97023e-07
4746,1.5144784e-05,5.8670247e-07,0.9999178,1.7365185e-06,9.3616845e-06,7.1484274e-06,4.8221136e-05
812,0.00022603032,0.00045702126,3.7360714e-05,1.2001254e-08,0.040000163,1.2236186e-06,0.95927817
3103,3.362162e-05,7.7145376e-07,6.4125884e-06,1.5060772e-07,0.9999196,2.9990842e-06,3.6532485e-05
2131,1.3239645e-08,4.962366e-06,6.080206e-06,0.99995965,8.665142e-09,2.9306926e-05,3.2432594e-09
5141,1.3686108e-09,6.288832e-08,4.289295e-08,0.9999998,3.2467877e-09,9.931168e-08,3.7285237e-09
4786,5.382824e-07,5.825044e-06,7.955334e-06,4.0111794e-05,3.5339565e-06,0.99993986,2.1198805e-06
6127,3.1701212e-08,0.9999689,1.6265398e-07,2.9893816e-05,4.3661328e-07,8.759727e-08,4.9010464e-07
5360,2.5772782e-05,3.8368734e-07,4.456508e-06,2.2808442e-06,0.9999573,7.993786e-06,1.8861423e-06
1103,2.6277443e-05,5.0118165e-06,6.7132783e-06,4.861514e-07,0.99995697,4.42866e-07,4.0890427e-06
2453,0.16695541,1.566911e-05,3.293735e-05,4.730702e-07,0.00021186478,1.6772167e-06,0.8327819
2642,8.14772e-05,5.1055786e-06,0.99982214,3.5518926e-06,7.658516e-05,1.0846774e-06,9.933439e-06
756,3.20268e-09,1.1631881e-06,1.4164386e-06,0.9999972,9.581801e-10,3.412524e-07,1.1463418e-09
6507,9.769701e-06,1.5489071e-05,6.3639677e-06,2.2104227e-07,0.999967,3.3307748e-07,8.9756765e-07
3431,6.084842e-06,0.99998456,1.0585288e-06,1.9665993e-07,7.2361463e-06,5.818436e-07,3.2009766e-07
3946,0.9999155,1.8668272e-06,8.973706e-07,5.1095336e-05,2.2273865e-05,4.1203202e-07,7.863847e-06
5154,1.5863288e-09,0.97550285,1.8997568e-08,0.02438387,2.5396591e-08,0.00011274401,5.148988e-07
4996,2.1709333e-08,4.9251394e-08,3.9366338e-07,0.999999,3.4552244e-10,6.331553e-07,4.1725945e-10
6599,0.00023823934,3.8457256e-06,7.812576e-06,5.2450043e-05,7.0950505e-06,0.9996149,7.578928e-05
3770,1.6441356e-09,4.760512e-07,2.3434432e-06,0.9999967,7.1911345e-11,5.283571e-07,2.0738991e-10
6084,0.07085101,5.054038e-05,0.01342464,2.3620882e-07,1.3776485e-05,2.3089193e-05,0.9156368
4442,5.8535414e-05,6.602131e-06,0.92385596,1.2747277e-06,3.9510473e-05,2.4423907e-05,0.07601365
4724,1.021467e-05,1.7330764e-06,1.1935602e-05,1.4537115e-07,0.999973,3.3436336e-07,2.7272054e-06
2251,2.7206082e-09,8.2374913e-07,8.190327e-10,0.9999991,2.5855882e-09,1.2899797e-07,1.6991962e-08
3256,0.9743859,1.4564992e-05,0.00011098015,0.0002709107,0.024443768,2.7386028e-05,0.0007464734
5166,0.9585665,2.8334741e-06,0.00021456623,4.486009e-07,0.0019102558,6.477269e-07,0.039304838
1886,0.027943008,2.067606e-05,0.005106442,8.514478e-07,0.0006490522,1.3947022e-05,0.96626604
2864,0.99924713,3.6396298e-06,6.1049523e-06,1.4321984e-07,0.00037421816,1.0894715e-07,0.00036872018
132,1.2541195e-05,1.3619283e-06,0.9999686,1.3702468e-06,9.559424e-06,2.9264304e-06,3.6779195e-06
5704,0.9996171,2.2740967e-07,8.706769e-06,3.895021e-06,6.421773e-05,1.4264893e-07,0.00030572095
4050,0.45613062,7.298628e-05,0.0016905749,0.00028436029,0.42188048,0.0009208412,0.11902016
2473,0.0205441,0.00010134932,0.0017989646,1.1274185e-06,0.97750145,1.0418747e-06,5.197266e-05
2440,3.271937e-08,5.4304987e-06,2.3412655e-07,0.99999297,2.081406e-08,1.3425326e-06,3.7275857e-10
2405,4.4084718e-08,0.99999267,4.462173e-08,7.0139936e-06,1.3253668e-07,1.503038e-08,5.3026014e-08
2598,0.99969095,1.1715813e-07,5.989788e-06,1.1981588e-07,0.00022551858,1.04575255e-08,7.723632e-05
429,6.402875e-10,0.9999997,4.6930515e-10,6.026711e-08,2.60743e-07,2.567681e-09,5.835644e-08
2794,0.0013906668,0.9406352,0.00015286953,1.9828126e-06,0.002990498,0.000105256724,0.05472359
1084,0.00018831626,3.9882838e-05,0.00021884657,2.8411168e-06,0.99014205,9.880517e-06,0.009398347
800,2.9264143e-05,5.941407e-05,0.9998337,4.876053e-06,3.29345e-05,8.343689e-06,3.1507687e-05
2347,1.1327963e-05,2.5147463e-05,7.733297e-05,1.6163176e-05,2.6478148e-05,0.9997783,6.529273e-05
3328,6.961349e-06,1.7019569e-07,0.9999758,1.3298178e-06,4.9369655e-06,3.3000842e-07,1.0518144e-05
6570,1.7743609e-07,5.319669e-07,1.8152467e-07,0.99999404,7.0924976e-08,4.878715e-06,9.8056724e-08
1871,1.6848217e-05,8.9507927e-07,1.6579406e-05,3.9246544e-08,8.5911655e-05,6.9073945e-07,0.999879
6865,4.966058e-06,6.3066465e-05,0.9999159,2.4627586e-06,6.088104e-06,4.1350532e-07,6.9931293e-06
4404,1.0426131e-05,2.0324211e-07,0.99987245,1.5285102e-06,0.00010775258,2.1352352e-07,7.465692e-06
4510,1.3492945e-07,0.99990606,1.7612308e-07,2.3628336e-05,3.974095e-05,2.0303505e-05,9.963933e-06
468,0.0018089296,0.00024066248,2.7074368e-05,2.4710343e-07,0.002444135,4.014701e-06,0.9954749
4764,2.139488e-05,2.3539606e-06,1.2778274e-06,2.1364964e-05,4.7149247e-06,0.99990547,4.3472348e-05
5773,7.7816485e-06,0.9999852,1.7659493e-06,7.044706e-08,1.608718e-06,1.4059297e-06,2.1823541e-06
2291,0.00044672177,9.3004455e-06,1.965741e-06,0.99953085,7.1038107e-06,2.408206e-06,1.6359984e-06
6099,0.0018722718,0.0021430347,0.00017465213,4.3796578e-07,0.05721568,3.076521e-05,0.93856317
642,2.650953e-05,1.6584579e-06,4.9042123e-06,1.0272642e-07,7.1762306e-06,3.6221599e-07,0.99995923
6139,0.0010551665,0.00013214079,0.99612707,2.9864086e-05,0.00256679,2.5406562e-05,6.356884e-05
1433,0.011073644,0.98553354,2.366685e-05,0.0026993658,6.5129236e-05,6.06707e-06,0.00059861725
503,1.1809982e-05,3.0549177e-07,9.44794e-06,7.756641e-08,7.220274e-05,5.974475e-07,0.9999055
2389,6.012763e-05,2.763012e-06,9.276892e-06,5.936946e-08,3.397545e-05,8.0559346e-07,0.999893
5904,3.2875805e-06,1.9969273e-06,7.412207e-07,0.00035112258,5.41522e-06,0.9996345,2.9855664e-06
3182,1.4365571e-06,4.5869555e-07,0.9999921,3.1745813e-06,3.6704373e-07,1.8069021e-06,7.608898e-07
6730,0.0012071147,2.420144e-05,0.87499595,0.0027979354,0.12013138,3.615014e-05,0.0008071869
2034,1.3711865e-06,3.0468084e-07,0.99999464,2.9690113e-07,2.6196e-06,1.7116975e-07,6.297372e-07
3482,3.8400253e-06,5.966368e-07,3.8485027e-06,1.2585859e-07,0.9999912,1.4921469e-07,4.7219973e-07
4025,2.4919254e-07,1.5933165e-05,2.6234777e-05,7.80942e-05,4.4122342e-05,0.9998351,2.2386335e-07
4667,7.3010847e-06,8.028993e-07,6.0751463e-06,3.271298e-08,1.5716209e-06,5.806233e-07,0.9999836
543,0.9856952,3.517056e-05,7.30031e-05,2.0026568e-05,5.4136148e-05,1.1996686e-05,0.014110484
6505,0.0003355996,8.062176e-06,5.6319634e-05,7.100222e-06,0.99952704,4.0838336e-06,6.179451e-05
5740,9.1556126e-07,1.3943506e-06,2.1057824e-06,2.613192e-05,2.3906107e-06,0.99995744,9.637321e-06
6280,0.91759646,2.4715615e-05,0.0001336877,2.0852713e-05,0.0023900084,2.2647877e-05,0.07981173
6415,9.1875096e-10,0.9999948,2.2286942e-08,4.670069e-06,1.3263403e-07,7.586647e-08,2.9977184e-07
3768,5.8721747e-05,0.0006512612,5.0317285e-05,1.9654114e-09,0.00014059248,3.944637e-06,0.99909514
5936,0.9815925,2.077437e-05,7.888088e-05,2.3577702e-05,0.011542355,9.462477e-06,0.006732413
381,1.1444445e-08,0.9999986,1.1323332e-07,8.6860206e-07,9.087246e-08,1.0744793e-07,2.5781725e-07
6646,5.7369193e-06,6.722784e-05,1.9159796e-05,7.7880264e-05,1.1979763e-05,0.9998027,1.525617e-05
2589,1.6140046e-05,8.495417e-06,6.9787293e-06,3.885028e-05,0.0001580455,0.999763,8.329999e-06
4046,6.513063e-05,5.971483e-05,5.1914103e-05,3.5041548e-06,0.9998017,2.086989e-06,1.579227e-05
6378,0.03204758,9.353831e-05,0.96530396,0.000112999805,0.0024168366,8.81738e-06,1.642734e-05
447,0.97400546,8.657908e-07,1.2675317e-05,7.319764e-07,0.000101067286,1.8010297e-07,0.025879111
3035,0.0011873157,0.0032954095,0.0011663082,0.014447915,0.0039339955,0.022898937,0.9530702
1158,7.833165e-06,9.4272895e-07,0.000373042,0.99842626,0.0007889399,0.00039668297,6.158242e-06
6697,0.0024617864,4.910297e-05,5.31557e-05,4.3381005e-09,0.0006819195,2.9318057e-06,0.99675107
6869,1.1927573e-07,0.99960333,3.3470778e-07,0.00039550534,1.07967615e-07,1.1460516e-07,4.022491e-07
4923,1.3500851e-08,0.99999636,1.9888175e-08,9.270573e-07,2.0809428e-07,7.1203567e-07,1.6603869e-06
2029,1.7280663e-05,2.0202588e-05,1.025318e-05,1.5926242e-08,0.00013521974,4.3317308e-07,0.9998166
3887,0.9998821,5.475346e-08,1.303766e-06,9.506999e-08,9.4134426e-05,5.1423297e-09,2.2184755e-05
1608,0.9995673,5.8941972e-05,1.7724765e-06,1.4612295e-06,7.8616475e-05,8.428212e-08,0.00029189163
50,0.0015830228,0.009720687,0.960503,0.0013784465,0.01793042,0.008449142,0.0004353213
169,1.5682686e-05,1.6287088e-07,0.9999611,1.333384e-06,3.2990702e-06,9.769183e-06,8.635164e-06
2132,1.3804431e-05,4.2833058e-06,6.414114e-06,2.4731546e-05,1.5947451e-06,0.9998715,7.7646e-05
4852,0.00012937498,0.9939904,2.4306576e-06,3.8995418e-06,0.0058618947,4.9196797e-06,7.1126137e-06
217,7.587898e-09,0.9999932,1.4122442e-09,2.5641039e-06,1.4845816e-08,4.1522317e-06,3.9274223e-08
2239,0.001604496,0.0073709516,0.00094815786,0.58385855,0.40562668,0.0005125952,7.8572e-05
1055,0.00030659264,1.5058074e-05,0.00013619267,0.99848413,1.7281514e-05,7.703919e-05,0.00096370006
6512,2.024036e-06,4.5158387e-05,1.3359759e-05,5.9200494e-05,5.9328036e-06,0.99987394,4.0044085e-07
5640,0.00032111653,0.00020942705,0.048063215,5.942401e-06,0.9233828,3.0441566e-05,0.027987078
5405,0.0021732063,1.8559853e-05,0.00014968947,4.43264e-05,0.95743173,9.1455195e-06,0.040173464
2260,0.073015265,9.007312e-05,0.00012784371,1.3468965e-06,0.92669165,5.1180714e-06,6.8593785e-05
1721,0.0003247962,1.8615985e-05,2.6987059e-06,1.5315083e-05,7.1436416e-06,0.999616,1.544091e-05
6589,1.7302807e-09,1.2584346e-07,8.3724805e-11,0.9999998,4.8299274e-11,4.2321446e-08,3.933066e-11
1650,3.1553805e-07,3.471563e-07,4.369036e-06,0.99996537,1.1424878e-07,2.934201e-05,2.2245591e-07
179,1.1025541e-08,2.7944267e-07,5.7146067e-08,0.9999994,4.7316906e-08,2.0441229e-07,3.018805e-09
1047,6.188416e-06,0.999984,1.4321787e-06,2.5786694e-06,5.5374257e-06,1.4161924e-07,1.3172378e-07
4272,2.233097e-05,0.0002921745,0.0011213149,2.4607461e-06,0.998542,2.8699214e-06,1.6807891e-05
6078,3.9301784e-07,2.5928097e-07,2.7937483e-06,0.9999961,1.0920413e-08,4.1319055e-07,6.1368366e-10
586,7.893602e-05,0.009547963,7.892145e-05,2.7457979e-08,4.4529836e-05,1.7581007e-05,0.99023193
2208,0.001819424,0.015453344,0.00049561146,6.2775925e-06,0.0001771836,0.00013591012,0.9819123
3805,0.0065281265,0.006347102,0.0009340787,1.1050418e-05,0.0001366223,0.017686773,0.96835625
2571,7.094081e-06,2.5034076e-06,4.1699655e-06,2.2329961e-05,0.9999483,8.412322e-06,7.3124243e-06
4909,3.3816366e-10,0.9999997,3.0210219e-09,5.0349254e-08,1.8173002e-07,5.4208233e-09,3.1209257e-08
1539,0.00010370666,6.2686345e-06,8.444737e-06,6.809684e-08,0.00053421117,5.020697e-07,0.9993469
3001,3.0342343e-10,4.325654e-07,5.1130105e-08,0.99999917,2.3195867e-08,4.1418284e-07,6.7956707e-10
6031,3.810754e-09,0.9999932,5.647276e-07,5.5318797e-06,3.8447087e-07,3.109876e-07,2.2541231e-08
4099,2.765843e-07,7.49936e-07,9.642755e-07,5.586641e-05,1.0892663e-06,0.9999403,8.5934255e-07
1221,1.477284e-05,0.0012736745,1.50724345e-05,1.0296599e-08,2.3336588e-05,1.6187647e-05,0.99865687
5921,9.738588e-07,0.031647813,1.0852692e-07,0.9683509,3.2335479e-09,1.2424748e-07,6.155282e-08
168,1.0969674e-05,1.5763194e-07,0.9999778,1.6615519e-06,4.54476e-06,1.5474191e-06,3.341835e-06
4041,3.7293458e-07,2.0173682e-06,2.2816837e-06,1.2179948e-05,7.712359e-07,0.9999799,2.3563823e-06
2886,0.8862571,1.5263802e-05,0.00029196136,1.1040477e-05,0.012166101,8.069096e-06,0.101250485
4872,8.781506e-07,1.4830949e-06,4.9642367e-06,3.8570783e-05,2.3188413e-06,0.99995047,1.2731316e-06
230,0.98375136,9.517385e-05,0.0002277331,9.918137e-07,0.00021877799,1.4259845e-06,0.015704418
3306,1.543392e-06,1.3481467e-07,1.7445506e-06,0.99997634,3.8442767e-08,2.0143478e-05,1.211831e-08
5696,1.6941915e-05,2.3384579e-05,0.00012350312,1.3095233e-06,0.9998324,4.4325378e-07,2.1125766e-06
6689,8.893539e-05,2.3304628e-06,6.510413e-05,8.2216374e-08,0.999752,5.4790744e-06,8.624835e-05
437,2.1032121e-05,3.1983734e-06,0.99938565,8.746114e-06,0.00038852528,1.6966236e-05,0.00017582701
6591,5.8940017e-08,0.9999959,7.42292e-08,3.423776e-06,9.63949e-08,3.0341198e-07,1.6479329e-07
2664,4.5442753e-06,4.6175796e-07,2.7633134e-06,9.80073e-07,0.9999882,2.0775585e-06,1.0342978e-06
2986,3.449684e-06,3.068032e-06,1.0928717e-06,3.279907e-05,2.586942e-06,0.9999475,9.533348e-06
4559,6.4720507e-07,5.1057314e-06,3.150289e-06,4.7686888e-05,3.2071243e-06,0.9999365,3.6959943e-06
435,0.93232065,1.1495904e-05,0.05071368,5.7781785e-05,0.016043393,1.1725906e-06,0.0008517717
4591,1.2145325e-05,4.610521e-06,0.9998959,1.3077436e-06,4.052139e-05,5.1573006e-06,4.0379084e-05
79,1.864448e-07,0.99999756,5.4805344e-07,5.999394e-09,1.5641604e-06,1.280161e-07,1.1694212e-07
5828,1.310472e-05,1.2930948e-06,5.490968e-06,1.1717848e-06,0.9999747,7.48826e-07,3.5368912e-06
6052,0.00013565124,2.5098386e-06,0.9993019,4.5830047e-06,0.00050508505,3.0728796e-05,1.9497627e-05
2477,2.6164524e-05,1.8365076e-06,0.99915147,3.6783895e-05,0.00041309412,4.6208515e-05,0.00032449397
5292,1.3646213e-05,3.8870267e-06,0.99996704,1.0917616e-06,1.2734823e-05,1.4710064e-07,1.4863673e-06
1487,0.9998627,1.8202861e-07,1.3108607e-05,3.9490868e-07,8.286363e-05,2.364984e-08,4.0751085e-05
3570,0.93811727,0.0003540983,0.00031241614,0.032881897,0.004658276,0.00019672791,0.02347934
734,6.6892745e-09,1.4095752e-06,7.168353e-08,0.9999812,1.5881457e-09,1.7318242e-05,3.2097867e-09
